region,service_line,resource_demand,capacity_planned,operational_spend_usd,reliability_score,gdp_growth_rate,tech_investment_index,cloud_sentiment_score,year,month,day,rolling_mean_7,rolling_std_7,lag_1,lag_7,lag_14,day_of_week,is_weekend,quarter,demand_spike_flag
East US,Storage,1131.08,1436,158.35,99.831,2.27,131.35,1970-01-01 00:00:00.000000062,1970,1,1,848.34,252.08687854256303,667.14,573.92,825.85,2,0,2,1
West Europe,Compute,557.93,708,312.44,99.931,2.29,126.23,1970-01-01 00:00:00.000000064,1970,1,1,828.8914285714287,270.5481388729531,1131.08,694.07,563.8,2,0,2,0
West Europe,Storage,976.72,1240,136.74,99.883,2.29,126.23,1970-01-01 00:00:00.000000064,1970,1,1,803.6471428571429,241.95208104872603,557.93,1153.43,1145.26,2,0,2,0
Central India,Compute,527.98,670,295.67,99.751,2.25,130.38,1970-01-01 00:00:00.000000069,1970,1,1,810.2714285714286,232.09988556858903,976.72,481.61,651.7,2,0,2,0
Central India,Storage,870.58,1105,121.88,99.694,2.25,130.38,1970-01-01 00:00:00.000000069,1970,1,1,815.6800000000001,233.14893601873112,527.98,832.72,873.36,2,0,2,0
West Europe,Compute,551.67,700,308.94,99.444,2.46,129.34,1970-01-01 00:00:00.000000060,1970,1,1,754.7285714285715,239.2318538174888,870.58,978.33,509.89,3,0,2,0
East US,Storage,1121.25,1423,156.97,99.976,2.11,128.04,1970-01-01 00:00:00.000000068,1970,1,1,819.6014285714285,270.9852597115793,551.67,667.14,1013.74,3,0,2,1
East US,Compute,673.37,855,377.09,99.417,2.11,128.04,1970-01-01 00:00:00.000000068,1970,1,1,754.2142857142857,236.30292951048668,1121.25,1131.08,573.92,3,0,2,0
Central India,Storage,818.45,1039,114.58,99.898,2.45,127.13,1970-01-01 00:00:00.000000063,1970,1,1,791.4314285714285,220.20344497975546,673.37,557.93,694.07,3,0,2,0
Central India,Compute,516.4,655,289.19,99.807,2.45,127.13,1970-01-01 00:00:00.000000063,1970,1,1,725.6714285714287,224.34242126925622,818.45,976.72,1153.43,3,0,2,0
West Europe,Storage,979.91,1244,137.19,99.541,2.46,129.34,1970-01-01 00:00:00.000000060,1970,1,1,790.2328571428571,222.99298783551322,516.4,527.98,481.61,3,0,2,0
West Europe,Compute,592.47,752,331.78,99.731,2.37,128.61,1970-01-01 00:00:00.000000063,1970,1,1,750.5028571428572,230.92582133044976,979.91,870.58,832.72,4,0,2,0
East US,Compute,697.29,885,390.48,99.851,2.39,128.33,1970-01-01 00:00:00.000000068,1970,1,1,771.3057142857143,216.1127023767259,592.47,551.67,978.33,4,0,2,0
East US,Storage,1168.18,1483,163.55,99.548,2.39,128.33,1970-01-01 00:00:00.000000068,1970,1,1,778.01,229.11487809975708,697.29,1121.25,667.14,4,0,2,1
Central India,Compute,480.68,610,269.18,99.666,2.2,126.69,1970-01-01 00:00:00.000000069,1970,1,1,750.4828571428571,254.00562931519744,1168.18,673.37,1131.08,4,0,2,0
Central India,Storage,838.7,1065,117.42,99.597,2.2,126.69,1970-01-01 00:00:00.000000069,1970,1,1,753.3757142857145,255.0219957086801,480.68,818.45,557.93,4,0,2,0
West Europe,Storage,988.64,1255,138.41,99.604,2.37,128.61,1970-01-01 00:00:00.000000063,1970,1,1,820.8385714285714,244.1141963254468,838.7,516.4,976.72,4,0,2,0
East US,Compute,670.25,851,375.34,99.858,2.27,129.47,1970-01-01 00:00:00.000000060,1970,1,1,776.6014285714285,238.47612385230292,988.64,979.91,527.98,5,1,2,0
East US,Storage,1119.49,1421,156.73,99.731,2.27,129.47,1970-01-01 00:00:00.000000060,1970,1,1,851.89,253.38204895637926,670.25,592.47,870.58,5,1,2,1
West Europe,Compute,597.13,758,334.39,99.772,2.36,127.06,1970-01-01 00:00:00.000000066,1970,1,1,837.5814285714285,266.0774096278852,1119.49,697.29,551.67,5,1,2,0
West Europe,Storage,963.45,1223,134.88,99.76,2.36,127.06,1970-01-01 00:00:00.000000066,1970,1,1,808.3342857142858,232.86005875182747,597.13,1168.18,1121.25,5,1,2,0
Central India,Compute,498.28,632,279.03,99.493,2.14,129.02,1970-01-01 00:00:00.000000060,1970,1,1,810.8485714285715,228.7920888367548,963.45,480.68,673.37,5,1,2,0
Central India,Storage,862.16,1094,120.7,99.988,2.14,129.02,1970-01-01 00:00:00.000000060,1970,1,1,814.1999999999999,229.43897358556976,498.28,838.7,818.45,5,1,2,0
West Europe,Storage,978.94,1243,137.05,99.621,2.23,130.0,1970-01-01 00:00:00.000000062,1970,1,1,812.8142857142858,228.23597736094226,862.16,988.64,516.4,6,1,2,0
Central India,Compute,518.73,658,290.49,99.608,2.41,129.1,1970-01-01 00:00:00.000000065,1970,1,1,791.1685714285715,250.143692400226,978.94,670.25,979.91,6,1,2,0
East US,Compute,811.3499999999999,871,384.1,99.946,2.18,125.515,1970-01-01 00:00:00.000000066,1970,1,1,747.1485714285716,205.94465594981014,518.73,1119.49,592.47,6,1,2,0
East US,Storage,1119.8,1422,156.77,99.861,2.4,130.13,1970-01-01 00:00:00.000000066,1970,1,1,821.8157142857143,235.16534884042306,811.3499999999999,597.13,697.29,6,1,2,1
West Europe,Compute,571.87,726,320.25,99.973,2.23,130.0,1970-01-01 00:00:00.000000062,1970,1,1,765.8757142857141,242.32349307328417,1119.8,963.45,1168.18,6,1,2,0
Central India,Storage,854.08,1084,119.57,99.846,2.41,129.1,1970-01-01 00:00:00.000000065,1970,1,1,816.7042857142858,212.29373352795386,571.87,498.28,480.68,6,1,2,0
